PLOT,EASTING,NORTHING,STRATUM,OLDPOOLNAME,POOL,YEAR
31003016,581121,4912064,BWC,4,L4,1999
31003017,580234,4911958,BWC,4,L4,1999
31003018,580577,4911912,BWC,4,L4,1999
31003019,583730,4909961,BWC,4,L4,1999
31003020,583343,4909820,BWC,4,L4,1999
31003021,584778,4909058,BWC,4,L4,1999
31003312,535034,4938104,MBC,4,U4,2000
31003313,534979,4937950,MBC,4,U4,2000
31003314,544979,4934254,MBC,4,U4,2000
31003315,545132,4934107,MBC,4,U4,2000
31003316,545379,4934111,MBC,4,U4,2000
31003317,545428,4934059,MBC,4,U4,2000
31003318,545180,4934008,MBC,4,U4,2000
31003319,545527,4934007,MBC,4,U4,2000
31003320,545228,4933956,MBC,4,U4,2000
31003321,545327,4933908,MBC,4,U4,2000
31003322,531588,4940057,MBC,4,U4,2000
31003323,531930,4939605,MBC,4,U4,2000
31003324,534982,4938155,MBC,4,U4,2000
31003325,535230,4937450,MBC,4,U4,2000
31003326,535332,4937252,MBC,4,U4,2000
31003327,535380,4937204,MBC,4,U4,2000
31003328,535380,4937151,MBC,4,U4,2000
31003329,537528,4935807,MBC,4,U4,2000
31003330,537579,4935811,MBC,4,U4,2000
31003331,539276,4935362,MBC,4,U4,2000
31003332,540929,4935212,MBC,4,U4,2000
31003333,539825,4935154,MBC,4,U4,2000
31003334,541629,4935104,MBC,4,U4,2000
31003335,540629,4935058,MBC,4,U4,2000
31003336,544530,4934707,MBC,4,U4,2000
31003337,543829,4934606,MBC,4,U4,2000
31003338,544827,4934559,MBC,4,U4,2000
31003339,543227,4934310,MBC,4,U4,2000
31003340,543276,4934308,MBC,4,U4,2000
31003341,545328,4934209,MBC,4,U4,2000
31003342,572428,4918106,MBC,4,L4,2000
31003343,573076,4917610,MBC,4,L4,2000
31003344,574031,4916958,MBC,4,L4,2000
31003345,578731,4914708,MBC,4,L4,2000
31003346,578380,4914507,MBC,4,L4,2000
31003347,581639,4913356,MBC,4,L4,2000
31003348,582079,4913258,MBC,4,L4,2000
31003349,582180,4913157,MBC,4,L4,2000
31003350,581629,4913057,MBC,4,L4,2000
31003351,581733,4913011,MBC,4,L4,2000
31003352,582275,4912608,MBC,4,L4,2000
31003353,583079,4911908,MBC,4,L4,2000
31003354,583227,4911311,MBC,4,L4,2000
31003355,583326,4911256,MBC,4,L4,2000
31003356,583431,4911060,MBC,4,L4,2000
31003357,583379,4910960,MBC,4,L4,2000
31003358,583480,4910962,MBC,4,L4,2000
31003359,583476,4910608,MBC,4,L4,2000
31003360,583631,4910508,MBC,4,L4,2000
31003361,583731,4910456,MBC,4,L4,2000
31003362,584081,4909907,MBC,4,L4,2000
31003363,584285,4909758,MBC,4,L4,2000
31003364,571330,4918302,MBC,4,L4,2000
31003365,573329,4917457,MBC,4,L4,2000
31003366,573527,4917358,MBC,4,L4,2000
31003367,574577,4917353,MBC,4,L4,2000
31003368,575381,4916706,MBC,4,L4,2000
31003369,575880,4915907,MBC,4,L4,2000
31003370,578433,4914760,MBC,4,L4,2000
31003371,579134,4914308,MBC,4,L4,2000
31003372,579236,4914253,MBC,4,L4,2000
31003373,580883,4913510,MBC,4,L4,2000
31003374,581181,4913459,MBC,4,L4,2000
31003375,581831,4913356,MBC,4,L4,2000
31003376,581882,4913308,MBC,4,L4,2000
31003377,582481,4912900,MBC,4,L4,2000
31003378,582534,4912853,MBC,4,L4,2000
31003379,583930,4911159,MBC,4,L4,2000
31003380,585482,4910007,MBC,4,L4,2000
31003381,585278,4909607,MBC,4,L4,2000
31003383,532031,4939208,SC,4,U4,2000
31003384,533132,4938615,SC,4,U4,2000
31003386,535233,4937957,SC,4,U4,2000
31003387,535739,4937649,SC,4,U4,2000
31003388,536834,4936913,SC,4,U4,2000
31003389,537188,4936858,SC,4,U4,2000
31003390,539628,4936408,SC,4,U4,2000
31003391,539677,4936357,SC,4,U4,2000
31003392,539777,4936358,SC,4,U4,2000
31003393,539727,4936306,SC,4,U4,2000
31003394,540029,4936307,SC,4,U4,2000
31003395,540281,4936306,SC,4,U4,2000
31003396,541628,4936004,SC,4,U4,2000
31003397,541677,4935753,SC,4,U4,2000
31003398,543476,4935057,SC,4,U4,2000
31003399,543329,4935009,SC,4,U4,2000
31003400,543431,4934910,SC,4,U4,2000
31003401,543529,4934904,SC,4,U4,2000
31003402,543330,4934855,SC,4,U4,2000
31003403,543035,4934806,SC,4,U4,2000
31003404,538981,4936809,SC,4,U4,2000
31003405,539225,4936762,SC,4,U4,2000
31003406,539579,4936305,SC,4,U4,2000
31003407,537676,4936257,SC,4,U4,2000
31003408,541481,4936209,SC,4,U4,2000
31003409,538128,4935505,SC,4,U4,2000
31003410,537875,4935458,SC,4,U4,2000
31003411,541831,4935404,SC,4,U4,2000
31003412,541933,4935361,SC,4,U4,2000
31003413,541927,4935308,SC,4,U4,2000
31003414,538525,4935258,SC,4,U4,2000
31003415,543183,4935106,SC,4,U4,2000
31003416,542829,4934908,SC,4,U4,2000
31003417,542932,4934906,SC,4,U4,2000
31003418,543679,4934911,SC,4,U4,2000
31003420,542930,4934859,SC,4,U4,2000
31003421,538831,4936159,SC,4,U4,2000
31003482,537576,4936507,BWC,4,U4,2000
31003483,564523,4922358,BWC,4,U4,2000
31003485,536179,4936056,BWC,4,U4,2000
31003486,536277,4935856,BWC,4,U4,2000
31003487,536080,4935813,BWC,4,U4,2000
31003488,536326,4935809,BWC,4,U4,2000
31003489,536328,4935610,BWC,4,U4,2000
31003490,536378,4935608,BWC,4,U4,2000
31003491,536129,4935555,BWC,4,U4,2000
31003492,554175,4934507,BWC,4,U4,2000
31003493,562979,4922810,BWC,4,U4,2000
31003495,536829,4937408,BWC,4,U4,2000
31003496,536926,4937160,BWC,4,U4,2000
31003497,536531,4936505,BWC,4,U4,2000
31003498,538833,4936008,BWC,4,U4,2000
31003499,538781,4935961,BWC,4,U4,2000
31003500,539029,4935857,BWC,4,U4,2000
31003501,538979,4935660,BWC,4,U4,2000
31003502,539027,4935509,BWC,4,U4,2000
31003503,542130,4936310,BWC,4,U4,2000
31003504,542729,4936261,BWC,4,U4,2000
31003505,542631,4936206,BWC,4,U4,2000
31003506,542079,4936061,BWC,4,U4,2000
31003507,542378,4936058,BWC,4,U4,2000
31003508,543127,4936062,BWC,4,U4,2000
31003509,542532,4935905,BWC,4,U4,2000
31003510,542581,4935907,BWC,4,U4,2000
31003511,542425,4935860,BWC,4,U4,2000
31003512,543029,4935758,BWC,4,U4,2000
31003513,542129,4935709,BWC,4,U4,2000
31003514,542981,4935710,BWC,4,U4,2000
31003515,543081,4935610,BWC,4,U4,2000
31003516,542532,4935558,BWC,4,U4,2000
31003517,542380,4935510,BWC,4,U4,2000
31003518,542779,4935505,BWC,4,U4,2000
31003519,542429,4935461,BWC,4,U4,2000
31003520,541079,4934808,BWC,4,U4,2000
31003521,541427,4934804,BWC,4,U4,2000
31003522,544680,4934308,BWC,4,U4,2000
31003524,544232,4934008,BWC,4,U4,2000
31003525,545079,4934007,BWC,4,U4,2000
31003526,544679,4933958,BWC,4,U4,2000
31003527,545229,4933908,BWC,4,U4,2000
31003528,544529,4933862,BWC,4,U4,2000
31003529,544933,4933708,BWC,4,U4,2000
31003530,539624,4936909,BWC,4,U4,2000
31003531,539628,4936809,BWC,4,U4,2000
31003532,539880,4936812,BWC,4,U4,2000
31003533,540727,4936762,BWC,4,U4,2000
31003534,540231,4936704,BWC,4,U4,2000
31003535,537032,4936504,BWC,4,U4,2000
31003536,536581,4936456,BWC,4,U4,2000
31003537,537083,4936456,BWC,4,U4,2000
31003538,536979,4936410,BWC,4,U4,2000
31003539,541032,4936107,BWC,4,U4,2000
31003541,540934,4935957,BWC,4,U4,2000
31003542,539832,4935858,BWC,4,U4,2000
31003543,540586,4935813,BWC,4,U4,2000
31003544,539982,4935754,BWC,4,U4,2000
31003545,540228,4935758,BWC,4,U4,2000
31003546,539979,4935659,BWC,4,U4,2000
31003547,539931,4935560,BWC,4,U4,2000
31003548,540272,4935455,BWC,4,U4,2000
31003549,539826,4935409,BWC,4,U4,2000
31003550,540080,4935405,BWC,4,U4,2000
31003551,540080,4935354,BWC,4,U4,2000
31003553,535631,4937904,BWC,4,U4,2000
31003554,541835,4936907,BWC,4,U4,2000
31003555,538524,4936608,BWC,4,U4,2000
31003556,541126,4936556,BWC,4,U4,2000
31003557,542230,4936358,BWC,4,U4,2000
31003558,539774,4936162,BWC,4,U4,2000
31003559,541932,4936159,BWC,4,U4,2000
31003560,542928,4936110,BWC,4,U4,2000
31003561,542032,4936056,BWC,4,U4,2000
31003562,542976,4936008,BWC,4,U4,2000
31003563,542678,4935858,BWC,4,U4,2000
31003564,543228,4935558,BWC,4,U4,2000
31003565,541328,4935403,BWC,4,U4,2000
31003566,542829,4935257,BWC,4,U4,2000
31003567,540780,4934755,BWC,4,U4,2000
31003568,540778,4934710,BWC,4,U4,2000
31003569,541780,4934710,BWC,4,U4,2000
31003572,543682,4934056,BWC,4,U4,2000
31003573,544476,4933708,BWC,4,U4,2000
31003574,540729,4936808,BWC,4,U4,2000
31003575,541233,4936109,BWC,4,U4,2000
31003576,540379,4936009,BWC,4,U4,2000
31003579,537379,4935803,BWC,4,U4,2000
31003580,539680,4935810,BWC,4,U4,2000
31003581,540629,4935607,BWC,4,U4,2000
31003584,574979,4917710,BWC,4,L4,2000
31003585,579083,4914961,BWC,4,L4,2000
31003586,578977,4918006,BWC,4,L4,2000
31003587,578983,4917909,BWC,4,L4,2000
31003588,579079,4917758,BWC,4,L4,2000
31003590,572078,4919553,BWC,4,L4,2000
31003592,571779,4918360,BWC,4,L4,2000
31003593,581233,4912607,BWC,4,L4,2000
31003594,581428,4912411,BWC,4,L4,2000
31003595,579584,4911858,BWC,4,L4,2000
31003596,579478,4911817,BWC,4,L4,2000
31003597,579681,4911456,BWC,4,L4,2000
31003598,579829,4911360,BWC,4,L4,2000
31003601,584938,4911753,BWC,4,L4,2000
31003602,584634,4911458,BWC,4,L4,2000
31003603,584530,4910855,BWC,4,L4,2000
31003604,584281,4910758,BWC,4,L4,2000
31003605,584533,4910762,BWC,4,L4,2000
31003606,584380,4910710,BWC,4,L4,2000
31003607,584530,4910708,BWC,4,L4,2000
31003608,580034,4917658,BWC,4,L4,2000
31003609,580179,4917406,BWC,4,L4,2000
31003610,579582,4917158,BWC,4,L4,2000
31003611,579878,4917155,BWC,4,L4,2000
31003612,580026,4917108,BWC,4,L4,2000
31003613,579828,4917057,BWC,4,L4,2000
31003614,580277,4917008,BWC,4,L4,2000
31003615,579833,4916908,BWC,4,L4,2000
31003616,579578,4916553,BWC,4,L4,2000
31003617,580080,4916508,BWC,4,L4,2000
31003618,581081,4916510,BWC,4,L4,2000
31003619,580178,4916407,BWC,4,L4,2000
31003620,579180,4916309,BWC,4,L4,2000
31003621,581032,4916308,BWC,4,L4,2000
31003622,581280,4916308,BWC,4,L4,2000
31003623,580631,4916258,BWC,4,L4,2000
31003624,580284,4916156,BWC,4,L4,2000
31003625,580828,4916113,BWC,4,L4,2000
31003626,581332,4916056,BWC,4,L4,2000
31003627,580686,4915909,BWC,4,L4,2000
31003628,581380,4915853,BWC,4,L4,2000
31003629,580827,4915659,BWC,4,L4,2000
31003630,581637,4915504,BWC,4,L4,2000
31003631,580280,4915510,BWC,4,L4,2000
31003632,580427,4915461,BWC,4,L4,2000
31003633,580580,4915455,BWC,4,L4,2000
31003634,580985,4915406,BWC,4,L4,2000
31003635,579979,4915312,BWC,4,L4,2000
31003636,580284,4915306,BWC,4,L4,2000
31003637,580332,4915308,BWC,4,L4,2000
31003638,580732,4915308,BWC,4,L4,2000
31003639,580730,4915212,BWC,4,L4,2000
31003640,581031,4915208,BWC,4,L4,2000
31003641,581482,4915209,BWC,4,L4,2000
31003642,580330,4915058,BWC,4,L4,2000
31003643,580633,4915011,BWC,4,L4,2000
31003644,580933,4915009,BWC,4,L4,2000
31003646,579577,4914961,BWC,4,L4,2000
31003647,579982,4914955,BWC,4,L4,2000
31003648,581627,4914960,BWC,4,L4,2000
31003649,581182,4914906,BWC,4,L4,2000
31003650,581227,4914912,BWC,4,L4,2000
31003651,581834,4914909,BWC,4,L4,2000
31003652,581481,4914859,BWC,4,L4,2000
31003653,579881,4914808,BWC,4,L4,2000
31003654,581531,4914708,BWC,4,L4,2000
31003655,580680,4914655,BWC,4,L4,2000
31003656,581529,4914659,BWC,4,L4,2000
31003657,581583,4914660,BWC,4,L4,2000
31003658,582278,4914657,BWC,4,L4,2000
31003659,580629,4914509,BWC,4,L4,2000
31003660,581530,4914512,BWC,4,L4,2000
31003661,581730,4914509,BWC,4,L4,2000
31003662,581678,4914459,BWC,4,L4,2000
31003663,582082,4914457,BWC,4,L4,2000
31003664,581880,4914408,BWC,4,L4,2000
31003665,581080,4914309,BWC,4,L4,2000
31003666,581879,4914309,BWC,4,L4,2000
31003668,580079,4913058,BWC,4,L4,2000
31003669,580730,4913062,BWC,4,L4,2000
31003670,579279,4912710,BWC,4,L4,2000
31003671,579334,4912656,BWC,4,L4,2000
31003672,579379,4912659,BWC,4,L4,2000
31003673,580429,4912658,BWC,4,L4,2000
31003674,579881,4912561,BWC,4,L4,2000
31003675,580032,4912559,BWC,4,L4,2000
31003676,580582,4912561,BWC,4,L4,2000
31003677,580034,4912404,BWC,4,L4,2000
31003678,579925,4912316,BWC,4,L4,2000
31003679,579480,4912111,BWC,4,L4,2000
31003680,580077,4912053,BWC,4,L4,2000
31003681,583680,4909660,BWC,4,L4,2000
31003682,583730,4909605,BWC,4,L4,2000
31003683,583980,4909562,BWC,4,L4,2000
31003684,583781,4909454,BWC,4,L4,2000
31003685,583874,4909403,BWC,4,L4,2000
31003686,584431,4909405,BWC,4,L4,2000
31003687,583682,4909306,BWC,4,L4,2000
31003688,584135,4908958,BWC,4,L4,2000
31003689,584629,4908858,BWC,4,L4,2000
31003690,584984,4908805,BWC,4,L4,2000
31003691,584734,4908758,BWC,4,L4,2000
31003692,584533,4908662,BWC,4,L4,2000
31003693,584631,4908607,BWC,4,L4,2000
31003694,584734,4908608,BWC,4,L4,2000
31003695,584330,4908457,BWC,4,L4,2000
31003696,574628,4916959,BWC,4,L4,2000
31003697,577732,4916857,BWC,4,L4,2000
31003698,577531,4916808,BWC,4,L4,2000
31003700,575580,4916157,BWC,4,L4,2000
31003701,576535,4914504,BWC,4,L4,2000
31003702,579128,4914012,BWC,4,L4,2000
31003703,578532,4913956,BWC,4,L4,2000
31003705,580881,4913758,BWC,4,L4,2000
31003707,578826,4913406,BWC,4,L4,2000
31003708,579081,4913212,BWC,4,L4,2000
31003710,579980,4913213,BWC,4,L4,2000
31003711,583133,4912954,BWC,4,L4,2000
31003712,583679,4912709,BWC,4,L4,2000
31003713,582877,4912657,BWC,4,L4,2000
31003714,583928,4912508,BWC,4,L4,2000
31003715,584329,4912151,BWC,4,L4,2000
31003716,584681,4911607,BWC,4,L4,2000
31003717,584330,4911558,BWC,4,L4,2000
31003719,584680,4911060,BWC,4,L4,2000
31003720,585580,4910057,BWC,4,L4,2000
31003723,579283,4917955,BWC,4,L4,2000
31003724,579279,4917458,BWC,4,L4,2000
31003726,580529,4917258,BWC,4,L4,2000
31003728,580432,4917008,BWC,4,L4,2000
31003729,579230,4916960,BWC,4,L4,2000
31003731,580430,4916654,BWC,4,L4,2000
31003732,580032,4916557,BWC,4,L4,2000
31003733,578683,4916508,BWC,4,L4,2000
31003735,579177,4916058,BWC,4,L4,2000
31003737,578376,4915811,BWC,4,L4,2000
31003740,579828,4915555,BWC,4,L4,2000
31003741,579778,4915412,BWC,4,L4,2000
31003742,579533,4915158,BWC,4,L4,2000
31003743,580484,4914857,BWC,4,L4,2000
31003744,580480,4914461,BWC,4,L4,2000
31003745,581226,4914359,BWC,4,L4,2000
31003746,581329,4914361,BWC,4,L4,2000
31003747,581630,4914255,BWC,4,L4,2000
31003748,581427,4914105,BWC,4,L4,2000
31003750,580732,4912613,BWC,4,L4,2000
31003751,580322,4912312,BWC,4,L4,2000
31003752,580233,4912063,BWC,4,L4,2000
31003753,579979,4911954,BWC,4,L4,2000
31003754,581376,4911511,BWC,4,L4,2000
31003755,580377,4911258,BWC,4,L4,2000
31003756,580234,4911160,BWC,4,L4,2000
31003757,583480,4909958,BWC,4,L4,2000
31003758,583830,4909910,BWC,4,L4,2000
31003759,583777,4909806,BWC,4,L4,2000
31003760,583581,4909758,BWC,4,L4,2000
31003761,584530,4908358,BWC,4,L4,2000
31004024,535030,4937800,MBC,4,U4,2001
31004025,537678,4935856,MBC,4,U4,2001
31004026,543126,4934352,MBC,4,U4,2001
31004027,545127,4934054,MBC,4,U4,2001
31004028,545126,4934007,MBC,4,U4,2001
31004029,545226,4934010,MBC,4,U4,2001
31004030,545537,4934002,MBC,4,U4,2001
31004034,532784,4939055,MBC,4,U4,2001
31004038,535131,4937658,MBC,4,U4,2001
31004039,537280,4935601,MBC,4,U4,2001
31004040,537129,4935502,MBC,4,U4,2001
31004041,537029,4935450,MBC,4,U4,2001
31004042,539127,4935410,MBC,4,U4,2001
31004043,539379,4935309,MBC,4,U4,2001
31004044,541331,4935205,MBC,4,U4,2001
31004045,536679,4935158,MBC,4,U4,2001
31004046,541483,4935156,MBC,4,U4,2001
31004047,541876,4935008,MBC,4,U4,2001
31004048,544275,4934660,MBC,4,U4,2001
31004049,543328,4934556,MBC,4,U4,2001
31004050,545129,4934352,MBC,4,U4,2001
31004051,545334,4934206,MBC,4,U4,2001
31004052,545382,4934147,MBC,4,U4,2001
31004053,572229,4918254,MBC,4,L4,2001
31004054,572524,4917953,MBC,4,L4,2001
31004055,572976,4917857,MBC,4,L4,2001
31004056,572577,4917805,MBC,4,L4,2001
31004057,578275,4914460,MBC,4,L4,2001
31004058,578333,4914407,MBC,4,L4,2001
31004059,579475,4914107,MBC,4,L4,2001
31004060,583628,4911661,MBC,4,L4,2001
31004061,583183,4911408,MBC,4,L4,2001
31004062,583833,4911307,MBC,4,L4,2001
31004063,583332,4911259,MBC,4,L4,2001
31004064,583379,4911211,MBC,4,L4,2001
31004065,583287,4911110,MBC,4,L4,2001
31004066,583831,4910310,MBC,4,L4,2001
31004067,584083,4909907,MBC,4,L4,2001
31004068,584288,4909855,MBC,4,L4,2001
31004069,584380,4909711,MBC,4,L4,2001
31004070,584530,4909708,MBC,4,L4,2001
31004071,572479,4918055,MBC,4,L4,2001
31004072,573277,4917504,MBC,4,L4,2001
31004073,574686,4917320,MBC,4,L4,2001
31004074,573462,4917066,MBC,4,L4,2001
31004075,574336,4916952,MBC,4,L4,2001
31004076,575876,4916500,MBC,4,L4,2001
31004077,575719,4916065,MBC,4,L4,2001
31004078,576086,4915754,MBC,4,L4,2001
31004079,576484,4915417,MBC,4,L4,2001
31004080,577937,4914917,MBC,4,L4,2001
31004081,578382,4914801,MBC,4,L4,2001
31004082,578631,4914767,MBC,4,L4,2001
31004083,577865,4914651,MBC,4,L4,2001
31004084,579030,4914659,MBC,4,L4,2001
31004085,578529,4914408,MBC,4,L4,2001
31004086,582732,4912708,MBC,4,L4,2001
31004087,583085,4912303,MBC,4,L4,2001
31004088,583129,4911559,MBC,4,L4,2001
31004089,583983,4911107,MBC,4,L4,2001
31004090,584027,4911008,MBC,4,L4,2001
31004091,585275,4910015,MBC,4,L4,2001
31004092,584043,4909849,MBC,4,L4,2001
31004093,544733,4934655,SC,4,U4,2001
31004094,532273,4939007,SC,4,U4,2001
31004095,533387,4938900,SC,4,U4,2001
31004096,537674,4936256,SC,4,U4,2001
31004097,535833,4937644,SC,4,U4,2001
31004098,535781,4937608,SC,4,U4,2001
31004099,536275,4937254,SC,4,U4,2001
31004100,536531,4937052,SC,4,U4,2001
31004101,536685,4937007,SC,4,U4,2001
31004102,538383,4937009,SC,4,U4,2001
31004103,537174,4936858,SC,4,U4,2001
31004104,537230,4936858,SC,4,U4,2001
31004105,539529,4936409,SC,4,U4,2001
31004106,541287,4936356,SC,4,U4,2001
31004107,539932,4936313,SC,4,U4,2001
31004108,543633,4935113,SC,4,U4,2001
31004109,542529,4934957,SC,4,U4,2001
31004110,543534,4934904,SC,4,U4,2001
31004111,535180,4938054,SC,4,U4,2001
31004112,535224,4938056,SC,4,U4,2001
31004113,535279,4938006,SC,4,U4,2001
31004114,535238,4937856,SC,4,U4,2001
31004115,535484,4937802,SC,4,U4,2001
31004116,536180,4937302,SC,4,U4,2001
31004117,536533,4937203,SC,4,U4,2001
31004118,537828,4937161,SC,4,U4,2001
31004119,536482,4937005,SC,4,U4,2001
31004120,536526,4936961,SC,4,U4,2001
31004121,537080,4936956,SC,4,U4,2001
31004122,537179,4936913,SC,4,U4,2001
31004123,538581,4936852,SC,4,U4,2001
31004124,539281,4936509,SC,4,U4,2001
31004125,541075,4936363,SC,4,U4,2001
31004126,541778,4935514,SC,4,U4,2001
31004127,538028,4935458,SC,4,U4,2001
31004128,538127,4935410,SC,4,U4,2001
31004129,538584,4935250,SC,4,U4,2001
31004130,542023,4935058,SC,4,U4,2001
31004132,543082,4934857,SC,4,U4,2001
31004194,537634,4936451,BWC,4,U4,2001
31004196,564579,4922258,BWC,4,U4,2001
31004198,536429,4935754,BWC,4,U4,2001
31004199,536130,4935706,BWC,4,U4,2001
31004200,536380,4935603,BWC,4,U4,2001
31004201,562878,4922905,BWC,4,U4,2001
31004202,536877,4937306,BWC,4,U4,2001
31004203,537234,4937261,BWC,4,U4,2001
31004207,536430,4936311,BWC,4,U4,2001
31004208,536478,4936313,BWC,4,U4,2001
31004209,538777,4935806,BWC,4,U4,2001
31004210,539083,4935653,BWC,4,U4,2001
31004211,539530,4935561,BWC,4,U4,2001
31004212,539624,4935514,BWC,4,U4,2001
31004213,539380,4935454,BWC,4,U4,2001
31004214,542533,4935912,BWC,4,U4,2001
31004215,543035,4935905,BWC,4,U4,2001
31004216,542224,4935864,BWC,4,U4,2001
31004217,542082,4935712,BWC,4,U4,2001
31004218,542383,4935658,BWC,4,U4,2001
31004219,542929,4935653,BWC,4,U4,2001
31004220,542131,4935552,BWC,4,U4,2001
31004221,542588,4935555,BWC,4,U4,2001
31004222,543076,4935503,BWC,4,U4,2001
31004223,543131,4935511,BWC,4,U4,2001
31004224,542984,4935409,BWC,4,U4,2001
31004225,544626,4934155,BWC,4,U4,2001
31004226,545027,4934006,BWC,4,U4,2001
31004227,544227,4933958,BWC,4,U4,2001
31004228,544282,4933901,BWC,4,U4,2001
31004229,544827,4933854,BWC,4,U4,2001
31004230,545129,4933805,BWC,4,U4,2001
31004231,544828,4933706,BWC,4,U4,2001
31004232,545280,4933653,BWC,4,U4,2001
31004233,545225,4933605,BWC,4,U4,2001
31004234,545278,4933556,BWC,4,U4,2001
31004235,539780,4936857,BWC,4,U4,2001
31004237,540181,4936704,BWC,4,U4,2001
31004238,540331,4936707,BWC,4,U4,2001
31004239,536928,4936604,BWC,4,U4,2001
31004240,540781,4936608,BWC,4,U4,2001
31004241,540831,4936563,BWC,4,U4,2001
31004242,536575,4936460,BWC,4,U4,2001
31004243,536629,4936362,BWC,4,U4,2001
31004244,537079,4936361,BWC,4,U4,2001
31004245,536779,4936210,BWC,4,U4,2001
31004246,540777,4936056,BWC,4,U4,2001
31004247,540937,4936009,BWC,4,U4,2001
31004248,539025,4935960,BWC,4,U4,2001
31004249,541177,4935961,BWC,4,U4,2001
31004250,540190,4935855,BWC,4,U4,2001
31004251,540441,4935848,BWC,4,U4,2001
31004252,536984,4935806,BWC,4,U4,2001
31004253,540032,4935805,BWC,4,U4,2001
31004254,540834,4935806,BWC,4,U4,2001
31004256,540592,4935761,BWC,4,U4,2001
31004257,539531,4935704,BWC,4,U4,2001
31004258,540485,4935658,BWC,4,U4,2001
31004259,540935,4935653,BWC,4,U4,2001
31004260,539785,4935607,BWC,4,U4,2001
31004261,540825,4935453,BWC,4,U4,2001
31004262,540324,4935353,BWC,4,U4,2001
31004263,532479,4938907,BWC,4,U4,2001
31004264,538677,4937008,BWC,4,U4,2001
31004265,539076,4936957,BWC,4,U4,2001
31004266,541837,4936857,BWC,4,U4,2001
31004267,541936,4936860,BWC,4,U4,2001
31004269,541878,4936411,BWC,4,U4,2001
31004270,541832,4936258,BWC,4,U4,2001
31004271,543136,4936210,BWC,4,U4,2001
31004272,539578,4936149,BWC,4,U4,2001
31004273,542885,4935859,BWC,4,U4,2001
31004274,541380,4935454,BWC,4,U4,2001
31004275,540777,4934760,BWC,4,U4,2001
31004276,540678,4934707,BWC,4,U4,2001
31004277,539936,4934660,BWC,4,U4,2001
31004278,540676,4934658,BWC,4,U4,2001
31004279,544136,4934203,BWC,4,U4,2001
31004280,544528,4934206,BWC,4,U4,2001
31004281,544930,4934103,BWC,4,U4,2001
31004282,544831,4934055,BWC,4,U4,2001
31004284,544380,4933702,BWC,4,U4,2001
31004285,539779,4936905,BWC,4,U4,2001
31004287,537327,4936010,BWC,4,U4,2001
