"","Row.names","PLOT","EASTING","NORTHING","AQUATICAREA","STRATUM","OLDPOOLNAME","POOL","YEAR","y"
"326","10490",32009723,639508,4850557,"P08_SCB_29","MBC",8,"8",2009,"2"
"327","10498",32009731,639650,4841060,"P08_SCB_25","MBC",8,"8",2009,"2"
"328","10499",32009732,639656,4840866,"P08_SCB_25","MBC",8,"8",2009,"2"
"329","105",31002052,542076,4936257,"P04_CFL_67","BWC",4,"U4",1998,"2"
"330","10502",32009735,639806,4840250,"P08_SCB_25","MBC",8,"8",2009,"2"
"331","10503",32009736,639799,4840212,"P08_SCB_25","MBC",8,"8",2009,"2"
"332","10505",32009738,639700,4838764,"P08_SCB_25","MBC",8,"8",2009,"2"
"333","10506",32009739,639955,4837714,"P08_SCB_25","MBC",8,"8",2009,"2"
"334","10507",32009740,639998,4837559,"P08_SCB_25","MBC",8,"8",2009,"2"
"335","10508",32009742,640750,4836254,"P08_SCB_24","MBC",8,"8",2009,"2"
"336","10509",32009743,641958,4834610,"P08_USCB_9","MBC",8,"8",2009,"2"
"337","10510",32009744,642507,4826917,"P08_CFL_338","MBC",8,"8",2009,"2"
"338","10511",32009745,641899,4834719,"P08_USCB_9","MBC",8,"8",2009,"2"
"339","10512",32009746,641245,4848999,"P08_SC_13","SC",8,"8",2009,"2"
"340","10513",32009747,643404,4841968,"P08_TSC_49","SC",8,"8",2009,"2"
"341","10514",32009748,639354,4855164,"P08_TSC_72","SC",8,"8",2009,"2"
"342","10515",32009749,640955,4848064,"P08_TSC_12","SC",8,"8",2009,"2"
"343","10516",32009751,640845,4847561,"P08_TSC_12","SC",8,"8",2009,"2"
"344","10518",32009753,643501,4846616,"P08_SC_11","SC",8,"8",2009,"2"
"345","10519",32009754,643409,4846568,"P08_TSC_83","SC",8,"8",2009,"2"
"346","10521",32009756,643410,4846016,"P08_SC_11","SC",8,"8",2009,"2"
"347","10522",32009757,642155,4845863,"P08_TSC_81","SC",8,"8",2009,"2"
"348","10523",32009758,642402,4845855,"P08_SC_11","SC",8,"8",2009,"2"
"349","10525",32009761,642150,4845715,"P08_CFL_216","SC",8,"8",2009,"2"
"350","10526",32009762,641504,4845443,"P08_SC_10","SC",8,"8",2009,"2"
"351","10535",32009772,643802,4842417,"P08_SC_8","SC",8,"8",2009,"2"
"352","10536",32009773,641200,4842062,"P08_TSC_48","SC",8,"8",2009,"2"
"353","10537",32009774,640048,4841667,"P08_TSC_46","SC",8,"8",2009,"2"
"354","10538",32009775,639861,4841119,"P08_TSC_46","SC",8,"8",2009,"2"
"355","10539",32009776,640051,4840499,"P08_TSC_44","SC",8,"8",2009,"2"
"356","10540",32009777,640105,4840318,"P08_TSC_44","SC",8,"8",2009,"2"
"357","10543",32009780,638110,4856109,"P08_SC_17","SC",8,"8",2009,"2"
"358","10546",32009783,638552,4854111,"P08_SCB_30","SC",8,"8",2009,"2"
"359","10551",32009788,641103,4849163,"P08_SC_13","SC",8,"8",2009,"2"
"360","10553",32009790,641303,4848913,"P08_SC_13","SC",8,"8",2009,"2"
"361","10554",32009791,643360,4846104,"P08_SC_11","SC",8,"8",2009,"2"
"362","10556",32009793,642056,4843608,"P08_SC_11","SC",8,"8",2009,"2"
"363","10557",32009794,640754,4841964,"P08_CFL_128","SC",8,"8",2009,"2"
"364","10560",32009797,639203,4835007,"P08_TSC_76","SC",8,"8",2009,"2"
"365","10561",32009798,642049,4849207,"P08_TSC_70","SC",8,"8",2009,"2"
"366","10562",32009799,640895,4842455,"P08_CFL_128","SC",8,"8",2009,"2"
"367","10563",32009800,640788,4842156,"P08_CFL_128","SC",8,"8",2009,"2"
"368","10564",32009801,640845,4842160,"P08_CFL_128","SC",8,"8",2009,"2"
"369","10566",32009803,639207,4834858,"P08_CFL_18","SC",8,"8",2009,"2"
"370","10567",32009804,642703,4837663,"P08_CFL_343","SC",8,"8",2009,"2"
"371","10570",32009807,641305,4828766,"P08_CFL_342","SC",8,"8",2009,"2"
"372","10571",32009808,642341,4834065,"P08_CFL_349","SC",8,"8",2009,"1"
"373","10573",32009810,639551,4832116,"P08_CFL_17","SC",8,"8",2009,"2"
"374","10574",32009811,644111,4845403,"P08_CFL_238","BWC",8,"8",2009,"2"
"375","10575",32009812,640953,4840561,"P08_CFL_72","BWC",8,"8",2009,"2"
"376","10576",32009814,644214,4846222,"P08_CFL_238","BWC",8,"8",2009,"2"
"377","10577",32009815,644359,4845366,"P08_CFL_238","BWC",8,"8",2009,"2"
"378","10578",32009816,638464,4857558,"P08_CFL_335","BWC",8,"8",2009,"2"
"379","10579",32009817,638555,4857455,"P08_CFL_335","BWC",8,"8",2009,"2"
"380","10580",32009818,643499,4845953,"P08_CFL_234","BWC",8,"8",2009,"2"
"381","10581",32009819,644455,4845458,"P08_CFL_238","BWC",8,"8",2009,"2"
"382","10582",32009820,644410,4845160,"P08_CFL_238","BWC",8,"8",2009,"2"
"383","10583",32009821,644853,4843448,"P08_CFL_162","BWC",8,"8",2009,"2"
"384","10584",32009822,639847,4836713,"P08_CFL_337","BWC",8,"8",2009,"2"
"385","10585",32009823,639605,4836516,"P08_CFL_337","BWC",8,"8",2009,"2"
"386","10586",32009824,637842,4857963,"P08_CFL_334","BWC",8,"8",2009,"2"
"387","10587",32009825,637852,4858055,"P08_CFL_334","BWC",8,"8",2009,"2"
"388","10588",32009826,642701,4846501,"P08_CFL_250","BWC",8,"8",2009,"2"
"389","10589",32009828,640061,4840067,"","BWC",8,"8",2009,"2"
"390","10590",32009829,640099,4835955,"P08_CFL_337","BWC",8,"8",2009,"2"
"391","10591",32009830,640100,4835918,"P08_CFL_337","BWC",8,"8",2009,"2"
"392","10592",32009831,640453,4835467,"P08_CFL_337","BWC",8,"8",2009,"2"
"393","10593",32009832,640152,4835359,"P08_CFL_337","BWC",8,"8",2009,"2"
"394","10594",32009833,639503,4834362,"P08_CFL_18","BWC",8,"8",2009,"2"
"395","10595",32009834,640503,4835960,"P08_CFL_337","BWC",8,"8",2009,"2"
"396","10596",32009835,641499,4841909,"P08_SC_11","BWC",8,"8",2009,"2"
"397","10597",32009836,640912,4840862,"P08_CFL_82","BWC",8,"8",2009,"2"
"398","10598",32009837,643354,4840855,"P08_CFL_86","BWC",8,"8",2009,"2"
"399","10599",32009838,641356,4840663,"P08_TSC_43","BWC",8,"8",2009,"2"
"400","106",31002053,542324,4936110,"P04_CFL_67","BWC",4,"U4",1998,"2"
"401","10600",32009839,640206,4839115,"P08_CFL_42","BWC",8,"8",2009,"2"
"402","10601",32009840,639844,4838451,"P08_CFL_41","BWC",8,"8",2009,"2"
"403","10602",32009841,637856,4857510,"P08_CFL_334","BWC",8,"8",2009,"2"
"404","10603",32009842,638064,4857364,"P08_CFL_334","BWC",8,"8",2009,"2"
"405","10604",32009843,638065,4857321,"P08_CFL_334","BWC",8,"8",2009,"2"
"406","10605",32009844,642047,4844912,"P08_TSC_80","BWC",8,"8",2009,"2"
"407","10606",32009845,644010,4841664,"P08_CFL_119","BWC",8,"8",2009,"2"
"408","10607",32009846,643849,4841610,"P08_CFL_119","BWC",8,"8",2009,"2"
"409","10608",32009847,643904,4841604,"P08_CFL_119","BWC",8,"8",2009,"2"
"410","10609",32009848,643703,4841559,"P08_CFL_119","BWC",8,"8",2009,"2"
"411","10610",32009849,643608,4841416,"P08_CFL_119","BWC",8,"8",2009,"2"
"412","10611",32009850,640459,4839112,"P08_TSC_27","BWC",8,"8",2009,"2"
"413","10612",32009851,640254,4838457,"P08_CFL_36","BWC",8,"8",2009,"2"
"414","10613",32009852,639302,4834263,"P08_CFL_17","BWC",8,"8",2009,"2"
"415","10614",32009853,643111,4846363,"P08_CFL_354","BWC",8,"8",2009,"2"
"416","10615",32009854,643555,4845613,"P08_TSC_69","BWC",8,"8",2009,"2"
"417","10616",32009855,642716,4845363,"P08_CFL_204","BWC",8,"8",2009,"2"
"418","10617",32009856,641958,4845309,"P08_TSC_67","BWC",8,"8",2009,"2"
"419","10618",32009857,641352,4844851,"P08_CFL_200","BWC",8,"8",2009,"2"
"420","10620",32009859,643810,4844306,"P08_TSC_69","BWC",8,"8",2009,"2"
"421","10621",32009860,642311,4843509,"P08_SC_11","BWC",8,"8",2009,"2"
"422","10623",32009862,640462,4842156,"P08_TSC_54","BWC",8,"8",2009,"2"
"423","10624",32009863,640454,4840263,"P08_SC_5","BWC",8,"8",2009,"2"
"424","10625",32009864,638063,4857962,"P08_CFL_334","BWC",8,"8",2009,"2"
"425","10626",32009865,638763,4857853,"P08_CFL_335","BWC",8,"8",2009,"2"
"426","10627",32009866,637706,4857715,"P08_CFL_334","BWC",8,"8",2009,"2"
"427","10628",32009867,636545,4857119,"P08_CFL_330","BWC",8,"8",2009,"2"
"428","10629",32009868,638758,4856764,"P08_CFL_335","BWC",8,"8",2009,"2"
"429","10630",32009869,638756,4856615,"P08_CFL_335","BWC",8,"8",2009,"2"
"430","10631",32009870,637658,4856452,"P08_CFL_326","BWC",8,"8",2009,"2"
"431","10632",32009871,638659,4856265,"P08_CFL_325","BWC",8,"8",2009,"2"
"432","10633",32009872,639151,4855808,"P08_CFL_321","BWC",8,"8",2009,"2"
"433","10634",32009873,639658,4852082,"P08_CFL_300","BWC",8,"8",2009,"2"
"434","10635",32009874,639312,4850109,"P08_CFL_295","BWC",8,"8",2009,"2"
"435","10636",32009876,640655,4848091,"P08_CFL_291","BWC",8,"8",2009,"2"
"436","10637",32009877,642159,4847956,"P08_CFL_283","BWC",8,"8",2009,"2"
"437","10638",32009878,642449,4847801,"P08_TSC_70","BWC",8,"8",2009,"2"
"438","10639",32009879,642646,4847409,"P08_TSC_82","BWC",8,"8",2009,"2"
"439","10640",32009880,643357,4846959,"P08_CFL_269","BWC",8,"8",2009,"2"
"440","10641",32009881,641554,4846360,"P08_CFL_247","BWC",8,"8",2009,"2"
"441","10642",32009882,641060,4845852,"P08_CFL_220","BWC",8,"8",2009,"2"
"442","10643",32009883,643050,4845855,"P08_TSC_86","BWC",8,"8",2009,"2"
"443","10644",32009884,644055,4844919,"P08_TSC_88","BWC",8,"8",2009,"2"
"444","10645",32009885,643651,4844814,"P08_CFL_194","BWC",8,"8",2009,"2"
"445","10646",32009886,643805,4844503,"P08_TSC_88","BWC",8,"8",2009,"2"
"446","10647",32009887,642058,4844262,"P08_CFL_228","BWC",8,"8",2009,"2"
"447","10648",32009888,641769,4843154,"P08_TSC_57","BWC",8,"8",2009,"2"
"448","10649",32009889,643158,4842516,"P08_CFL_159","BWC",8,"8",2009,"2"
"449","10650",32009890,641855,4842312,"P08_CFL_122","BWC",8,"8",2009,"2"
"450","10651",32009891,643108,4842263,"P08_CFL_159","BWC",8,"8",2009,"2"
"451","10652",32009892,641795,4842165,"P08_CFL_122","BWC",8,"8",2009,"2"
"452","10653",32009893,641316,4841806,"P08_CFL_114","BWC",8,"8",2009,"2"
"453","10654",32009894,639402,4841518,"P08_CFL_224","BWC",8,"8",2009,"2"
"454","10655",32009895,643503,4841505,"P08_CFL_119","BWC",8,"8",2009,"2"
"455","10656",32009896,641057,4841304,"P08_CFL_102","BWC",8,"8",2009,"2"
"456","10657",32009897,640946,4841059,"P08_CFL_89","BWC",8,"8",2009,"2"
"457","10658",32009899,640745,4840060,"P08_CFL_72","BWC",8,"8",2009,"2"
"458","10659",32009900,640957,4840014,"P08_CFL_72","BWC",8,"8",2009,"2"
"459","10660",32009902,638509,4850809,"P08_CFL_348","BWC",8,"8",2009,"2"
"460","10661",32009903,637706,4850055,"P08_CFL_348","BWC",8,"8",2009,"2"
"461","10662",32009904,639962,4845061,"P08_CFL_224","BWC",8,"8",2009,"2"
"462","10663",32009905,640047,4845060,"P08_CFL_224","BWC",8,"8",2009,"2"
"463","10664",32009906,639451,4844857,"P08_CFL_224","BWC",8,"8",2009,"2"
"464","10665",32009907,639059,4844807,"P08_CFL_224","BWC",8,"8",2009,"2"
"465","10666",32009908,639358,4844813,"P08_CFL_224","BWC",8,"8",2009,"2"
"466","10667",32009909,638251,4850608,"P08_CFL_348","BWC",8,"8",2009,"2"
"467","10668",32009910,639552,4844506,"P08_CFL_224","BWC",8,"8",2009,"2"
"468","10669",32009911,639149,4844166,"P08_CFL_224","BWC",8,"8",2009,"2"
"469","10670",32009912,638806,4850159,"P08_CFL_348","BWC",8,"8",2009,"2"
"470","10671",32009913,639401,4843761,"P08_CFL_224","BWC",8,"8",2009,"2"
"471","10672",32009914,639263,4843359,"P08_CFL_224","BWC",8,"8",2009,"2"
"472","10673",32009915,639356,4842958,"P08_CFL_224","BWC",8,"8",2009,"2"
"473","10674",32009918,642260,4840563,"P08_CFL_94","BWC",8,"8",2009,"2"
"474","10675",32009919,642401,4840413,"P08_CFL_92","BWC",8,"8",2009,"2"
"475","10676",32009920,642803,4840064,"P08_CFL_343","BWC",8,"8",2009,"2"
"476","10677",32009921,639310,4834114,"P08_CFL_17","IMP",8,"8",2009,"2"
"477","10678",32009922,639606,4833602,"P08_CFL_17","IMP",8,"8",2009,"2"
"478","10679",32009923,639311,4833303,"P08_CFL_17","IMP",8,"8",2009,"2"
"479","10680",32009925,639396,4832818,"P08_CFL_17","IMP",8,"8",2009,"2"
"480","10681",32009926,639802,4829267,"P08_CFL_340","IMP",8,"8",2009,"2"
"481","10682",32009927,639656,4834914,"P08_CFL_20","IMP",8,"8",2009,"2"
"482","10683",32009928,639657,4833913,"P08_CFL_350","IMP",8,"8",2009,"2"
"483","10684",32009929,641204,4834709,"P08_CFL_337","IMP",8,"8",2009,"2"
"484","10685",32009930,639557,4829768,"P08_CFL_340","IMP",8,"8",2009,"2"
"485","10686",32009931,641999,4840113,"P08_CFL_66","IMP",8,"8",2009,"2"
"486","10688",32009933,643051,4833408,"P08_CFL_349","IMP",8,"8",2009,"2"
"487","10689",32009934,643299,4833069,"P08_CFL_349","IMP",8,"8",2009,"2"
"488","10690",32009935,639552,4832715,"P08_CFL_17","IMP",8,"8",2009,"2"
"489","10691",32009936,640157,4829368,"P08_CFL_340","IMP",8,"8",2009,"2"
"490","10693",32009938,643455,4839307,"P08_CFL_343","IMP",8,"8",2009,"2"
"491","10694",32009939,641657,4839113,"P08_CFL_343","IMP",8,"8",2009,"2"
"492","10695",32009940,641855,4839113,"P08_CFL_343","IMP",8,"8",2009,"2"
"493","10696",32009941,640455,4836912,"P08_CFL_343","IMP",8,"8",2009,"2"
"494","10697",32009942,640657,4836708,"P08_CFL_343","IMP",8,"8",2009,"2"
"495","10699",32009944,642653,4835311,"P08_CFL_349","IMP",8,"8",2009,"2"
"496","10700",32009945,642851,4834704,"P08_CFL_349","IMP",8,"8",2009,"2"
"497","10701",32009947,641451,4831907,"P08_CFL_342","IMP",8,"8",2009,"2"
"498","10702",32009948,642856,4831706,"P08_CFL_342","IMP",8,"8",2009,"2"
"499","10703",32009949,641050,4830910,"P08_CFL_342","IMP",8,"8",2009,"2"
"500","10704",32009950,640854,4830711,"P08_CFL_342","IMP",8,"8",2009,"2"
"501","10705",32009951,640051,4830519,"P08_CFL_342","IMP",8,"8",2009,"2"
"502","10707",32009953,641461,4828714,"P08_CFL_342","IMP",8,"8",2009,"2"
"503","10708",32009954,641855,4828118,"P08_CFL_342","IMP",8,"8",2009,"2"
"504","10709",32009955,641309,4828366,"P08_CFL_340","IMP",8,"8",2009,"2"
"505","10710",32009956,642552,4827416,"P08_CFL_342","IMP",8,"8",2009,"2"
"506","10711",32009957,643557,4840563,"P08_CFL_343","IMP",8,"8",2009,"2"
"507","10712",32009958,643605,4840411,"P08_CFL_343","IMP",8,"8",2009,"2"
"508","10713",32009959,643605,4839958,"P08_CFL_343","IMP",8,"8",2009,"2"
"509","10714",32009960,642506,4839906,"P08_CFL_343","IMP",8,"8",2009,"2"
"510","10716",32009962,641748,4839609,"P08_CFL_343","IMP",8,"8",2009,"2"
"511","10717",32009963,642055,4839562,"P08_CFL_343","IMP",8,"8",2009,"2"
"512","10718",32009964,643354,4839313,"P08_CFL_343","IMP",8,"8",2009,"2"
"513","10719",32009965,642249,4839262,"P08_CFL_343","IMP",8,"8",2009,"2"
"514","10720",32009966,642403,4839262,"P08_CFL_343","IMP",8,"8",2009,"2"
"515","10721",32009967,643155,4839261,"P08_CFL_343","IMP",8,"8",2009,"2"
"516","10722",32009968,641351,4839171,"P08_CFL_343","IMP",8,"8",2009,"2"
"517","10723",32009969,642400,4839162,"P08_CFL_343","IMP",8,"8",2009,"2"
"518","10724",32009970,642600,4839156,"P08_CFL_343","IMP",8,"8",2009,"2"
"519","10725",32009971,641554,4838464,"P08_CFL_343","IMP",8,"8",2009,"2"
"520","10726",32009972,641857,4838408,"P08_TSC_26","IMP",8,"8",2009,"1"
"521","10728",32009974,641506,4838363,"P08_CFL_343","IMP",8,"8",2009,"2"
"522","10729",32009976,641751,4838212,"P08_CFL_343","IMP",8,"8",2009,"2"
"523","10730",32009977,641956,4838212,"P08_CFL_343","IMP",8,"8",2009,"2"
"524","10732",32009979,642855,4837965,"P08_CFL_343","IMP",8,"8",2009,"2"
"525","10733",32009983,641759,4837668,"P08_CFL_343","IMP",8,"8",2009,"2"
"526","10734",32009984,642008,4837556,"P08_CFL_343","IMP",8,"8",2009,"2"
"527","10735",32009985,643057,4837555,"P08_CFL_27","IMP",8,"8",2009,"2"
"528","10737",32009988,642204,4837309,"P08_CFL_343","IMP",8,"8",2009,"2"
"529","10738",32009989,641856,4837162,"P08_CFL_343","IMP",8,"8",2009,"2"
"530","10739",32009990,642702,4836973,"P08_CFL_27","IMP",8,"8",2009,"2"
"531","10740",32009991,641005,4836815,"P08_CFL_343","IMP",8,"8",2009,"2"
"532","10741",32009992,641756,4836816,"P08_CFL_343","IMP",8,"8",2009,"2"
"533","10742",32009993,643048,4836813,"P08_CFL_27","IMP",8,"8",2009,"2"
"534","10743",32009994,640508,4836759,"P08_CFL_343","IMP",8,"8",2009,"2"
"535","10744",32009995,640909,4836714,"P08_CFL_343","IMP",8,"8",2009,"2"
"536","10745",32009996,641707,4836614,"P08_CFL_343","IMP",8,"8",2009,"2"
"537","10746",32009997,641103,4835918,"P08_CFL_337","IMP",8,"8",2009,"2"
"538","10747",32009998,642947,4835910,"P08_CFL_27","IMP",8,"8",2009,"2"
"539","10748",32009999,641807,4835763,"P08_CFL_343","IMP",8,"8",2009,"2"
"540","10749",32010000,642143,4835557,"P08_CFL_343","IMP",8,"8",2009,"2"
"541","10750",32010001,642156,4835464,"P08_CFL_349","IMP",8,"8",2009,"2"
"542","10751",32010002,642305,4835408,"P08_CFL_349","IMP",8,"8",2009,"2"
"543","10752",32010003,641449,4835358,"P08_CFL_342","IMP",8,"8",2009,"2"
"544","10753",32010004,641002,4835313,"P08_CFL_337","IMP",8,"8",2009,"2"
"545","10754",32010005,640306,4835106,"P08_CFL_337","IMP",8,"8",2009,"2"
"546","10755",32010006,640253,4835014,"P08_CFL_337","IMP",8,"8",2009,"2"
"547","10756",32010007,640708,4835015,"P08_CFL_337","IMP",8,"8",2009,"2"
"548","10757",32010008,642705,4835007,"P08_CFL_349","IMP",8,"8",2009,"2"
"549","10758",32010009,641155,4834866,"P08_CFL_337","IMP",8,"8",2009,"2"
"550","10759",32010010,641108,4834763,"P08_CFL_337","IMP",8,"8",2009,"2"
"551","1076",31004198,536429,4935754,"P04_CFL_274","BWC",4,"U4",2001,"2"
"552","10760",32010011,639902,4834712,"P08_SC_1","IMP",8,"8",2009,"2"
"553","10761",32010013,640855,4834613,"P08_CFL_337","IMP",8,"8",2009,"2"
"554","10762",32010014,642654,4834606,"P08_CFL_349","IMP",8,"8",2009,"2"
"555","10763",32010015,642256,4834559,"P08_CFL_349","IMP",8,"8",2009,"2"
"556","10764",32010016,641306,4834510,"P08_CFL_342","IMP",8,"8",2009,"2"
"557","10765",32010017,642599,4834500,"P08_CFL_349","IMP",8,"8",2009,"2"
"558","10766",32010018,642756,4834502,"P08_CFL_349","IMP",8,"8",2009,"2"
"559","10767",32010019,642551,4834466,"P08_CFL_349","IMP",8,"8",2009,"2"
"560","10768",32010020,641515,4834351,"P08_CFL_342","IMP",8,"8",2009,"2"
"561","10769",32010021,640807,4833963,"P08_CFL_342","IMP",8,"8",2009,"2"
"562","1077",31004199,536130,4935706,"P04_CFL_274","BWC",4,"U4",2001,"2"
"563","10770",32010022,641705,4833905,"P08_CFL_342","IMP",8,"8",2009,"2"
"564","10771",32010023,642446,4833865,"P08_CFL_349","IMP",8,"8",2009,"2"
"565","10772",32010024,640397,4833610,"P08_CFL_342","IMP",8,"8",2009,"2"
"566","10773",32010025,642751,4833611,"P08_CFL_349","IMP",8,"8",2009,"2"
"567","10774",32010026,640805,4833563,"P08_CFL_342","IMP",8,"8",2009,"2"
"568","10775",32010027,642555,4833567,"P08_CFL_349","IMP",8,"8",2009,"2"
"569","10776",32010028,641657,4833405,"P08_CFL_342","IMP",8,"8",2009,"2"
"570","10777",32010029,642707,4833305,"P08_CFL_349","IMP",8,"8",2009,"2"
"571","10778",32010031,642999,4833217,"P08_CFL_349","IMP",8,"8",2009,"2"
"572","10780",32010034,643144,4833113,"P08_CFL_349","IMP",8,"8",2009,"2"
"573","10781",32010035,640348,4833060,"P08_CFL_7","IMP",8,"8",2009,"2"
"574","10782",32010036,640906,4833058,"P08_CFL_342","IMP",8,"8",2009,"2"
"575","10783",32010038,640455,4833011,"P08_CFL_7","IMP",8,"8",2009,"2"
"576","10784",32010039,642247,4833007,"P08_CFL_342","IMP",8,"8",2009,"2"
"577","10785",32010041,642862,4832960,"P08_CFL_349","IMP",8,"8",2009,"2"
"578","10786",32010042,640501,4832914,"P08_CFL_7","IMP",8,"8",2009,"2"
"579","10788",32010045,640065,4832567,"P08_SC_1","IMP",8,"8",2009,"2"
"580","10789",32010047,641049,4832352,"P08_CFL_342","IMP",8,"8",2009,"2"
"581","10790",32010048,642207,4832274,"P08_CFL_342","IMP",8,"8",2009,"2"
"582","10791",32010049,640257,4832206,"P08_TSC_19","IMP",8,"8",2009,"2"
"583","10792",32010050,641250,4832210,"P08_CFL_342","IMP",8,"8",2009,"2"
"584","10793",32010051,642305,4832213,"P08_CFL_342","IMP",8,"8",2009,"2"
"585","10794",32010052,642556,4832160,"P08_CFL_342","IMP",8,"8",2009,"2"
"586","10796",32010054,640355,4832103,"P08_CFL_342","IMP",8,"8",2009,"2"
"587","10798",32010056,640150,4831763,"P08_CFL_342","IMP",8,"8",2009,"2"
"588","10799",32010057,642150,4831705,"P08_CFL_342","IMP",8,"8",2009,"2"
"589","10800",32010058,642955,4831663,"P08_CFL_342","IMP",8,"8",2009,"2"
"590","10801",32010059,641059,4831618,"P08_CFL_342","IMP",8,"8",2009,"2"
"591","10802",32010060,641853,4831605,"P08_CFL_342","IMP",8,"8",2009,"2"
"592","10803",32010061,641703,4831568,"P08_CFL_342","IMP",8,"8",2009,"2"
"593","10804",32010062,642503,4831568,"P08_CFL_342","IMP",8,"8",2009,"1"
"594","10805",32010063,641906,4831464,"P08_CFL_342","IMP",8,"8",2009,"2"
"595","10806",32010064,642051,4831464,"P08_CFL_342","IMP",8,"8",2009,"1"
"596","10807",32010065,642254,4831456,"P08_CFL_342","IMP",8,"8",2009,"2"
"597","10808",32010066,642806,4831468,"P08_CFL_342","IMP",8,"8",2009,"2"
"598","10809",32010067,642257,4831361,"P08_CFL_342","IMP",8,"8",2009,"2"
"599","10810",32010068,642704,4831267,"P08_CFL_342","IMP",8,"8",2009,"2"
"600","10811",32010069,641255,4831166,"P08_CFL_342","IMP",8,"8",2009,"2"
"601","10812",32010070,640604,4831109,"P08_CFL_342","IMP",8,"8",2009,"2"
"602","10813",32010071,642699,4831114,"P08_CFL_342","IMP",8,"8",2009,"2"
"603","10814",32010072,640652,4831065,"P08_CFL_342","IMP",8,"8",2009,"2"
"604","10815",32010073,640856,4831065,"P08_CFL_342","IMP",8,"8",2009,"2"
"605","10816",32010074,641650,4831072,"P08_CFL_342","IMP",8,"8",2009,"2"
"606","10817",32010075,641251,4831019,"P08_CFL_342","IMP",8,"8",2009,"2"
"607","10818",32010076,643097,4830911,"P08_CFL_342","IMP",8,"8",2009,"2"
"608","10819",32010077,642651,4830866,"P08_CFL_342","IMP",8,"8",2009,"2"
"609","10820",32010078,640707,4830712,"P08_CFL_342","IMP",8,"8",2009,"2"
"610","10821",32010079,640250,4830665,"P08_CFL_342","IMP",8,"8",2009,"2"
"611","10822",32010080,641550,4830610,"P08_CFL_342","IMP",8,"8",2009,"2"
"612","10823",32010081,640553,4830117,"P08_CFL_342","IMP",8,"8",2009,"2"
"613","10824",32010082,640208,4830057,"P08_CFL_342","IMP",8,"8",2009,"2"
"614","10825",32010083,640201,4830014,"P08_CFL_342","IMP",8,"8",2009,"2"
